review_id,review_score,review_text_pt,review_text_zh_tw,首輪標註客戶討論業務面向
23d1970863acd12bb7b3006575b85a69,1,"estou aguardando resposta do e-mail, pr? saber o porque do cancelamento desse produto.",我正在等待電子郵件回复，以了解該商品被取消的原因。," 客服沒有解決問題, 訂單被取消"
276231c4bff56052e936ea8ba6ef3c2a,1,Demora dms Ainda espero o produto...,需要一段時間，我還在等待商品...,運送延遲
a6dc0a2c7af84d8e299338f68e978a8e,1,Produto errado Infelizmente recebi um produto bem inferior ao que comprei.,錯誤的商品不幸的是我收到的商品比我購買的商品差很多。, 商品品質不佳
ee14f40b1a44a5eff952d4ab42ae9c74,1,Comprei dois cobertores e recebi apenas um,我買了兩條毯子，但只收到一條,訂單缺件
20fa4f5ea7a3fc181c46dd08a614290b,1,Produto paralelo vendido como se fosse original. Quero devolver. Prazo de entrega de 20 dias uteis ? excessivo.,平行商品就像正品一樣出售。我想退貨。20個工作天的交貨時間太長了。,"商品是仿冒品, 交貨時間太長了"
dc4a979120a9a1241aeac60d324dfd07,1,T? demorando pra valer! S? espero n?o levar preju?zo!,這需要永遠！我只希望我不會受到任何傷害！,無事實
c9a369ece58998f19bed1ee70db6297b,1,Nota zero. Pedimos 3 unidades veio apenas 1 unidade,零評級。我們訂了 3 件，只到了 1 件, 訂單缺件
71899d0f63ed05c46fc6c13daa467859,1,"Sugest?o Apenas um detalhe, a pel?cula de vidro n?o ? recomendada para o Xperia XA1 pois a sua tela ? abaulada e a pel?cula n?o adere nas margens. A pel?cula recomendada ? de Gel.",建議 只是一個細節，不建議在 Xperia XA1 上使用玻璃貼膜，因為它的螢幕凸出，並且貼膜無法粘附到邊緣。推薦的薄膜是Gel。, 商品品質不佳
899639f9578be773a63934e44b3a27f5,1,N?o recebi o produto nenhum comunicado foi me passado.,我沒有收到商品，也沒有給我任何溝通。, 沒有收到商品
df8a0088f014a0de94991955bd9171b8,1,Produto entregue com avaria e n?o tem estoque para repor,交付的商品已損壞，並且沒有庫存可以更換, 商品損壞
f8ac05b2f676cf2000a336b3b380f0d9,1,S? entregaram uma cortina na cor bege e n?o entregaram a azul veio marcando na nota o produto mas o produto n?o veio,他們只送了米色的窗簾，沒有送藍色的，在備註中標記了商品，但商品沒有到達," 商品款項錯誤, 商品沒有送達"
df41908a9d2a09315f4dab665b3b81c6,1,bom,很好,無事實
eacd72e18cfbf78bac35cc55d9c6109b,1,"Fiz uma compra na loja paguei pelo frete para receber o produto na minha casa, e n?o ter que pegar nos correios, se eu quisesse buscar o produto compraria em uma loja f?sica",我在商店購買並支付運費在家中收到商品，而不必去郵局取貨，如果我想取貨我會在實體店購買,無法理解
42e73b31a6c3c9ed4fc3acca32f563f4,1,O produto at? a presenta data ainda n?o foi entregue,迄今為止商品尚未交付,運送延遲
e5b421865836e6797bfa01fc8061256a,1,"Vou comentar uma falta de profissionalismo , uma vergonha.",我要評論的是缺乏專業精神，令人遺憾。, 客服沒有解決問題
355348c5516887922bf4035cd9032d08,1,N?o vou avaliar o que n?o N?o recebi a panela,沒有收到鍋子的我不會評價, 運送延遲
355339576f48f592b470124ab84eb016,1,ainda aguardando,仍在等待,運送延遲
599f31a50911868fc9b530cb505f4561,1,Naorecebi minha encomenda N?o recebi minha encomenda e a mesma conta como entregue. Estou tentando contato com o vendedor e at? o momento n?o tive retorno.,我沒有收到我的訂單 我沒有收到我的訂單，但它說已交付。我一直在嘗試聯繫賣家，但到目前為止我還沒有收到回應。,"沒有收到商品, 賣家沒有回覆問題"
a2ac4221870e9c8bdf6976817df6d5fe,1,Quero devolve-lo,我想退貨,無事實
7464eaec3006cd73257650844622a01e,1,"Adquiri o kit, ou seja, a base com o beb? conforto, por?m quando recebi estava somente a base.
Estou no aguardo da solu??o do meu problema.","我購買了組合，即帶有嬰兒舒適度的底座，但當我收到它時，它只是一個底座。
我正在等待我的問題的解決方案。","商品與廣告不符, 客服沒有及時解決問題"
c34714befe0a6b2b4f6be8e78ceb7cc3,1,Al?m de a entrega ter atrasado 1 semana o produto n?o veio funcionando e a caixa que veio o produto era de amaciante de roupas. Devolvi e n?o compro nunca mais nessa loja!,除了交貨延遲 1 週外，該商品也不起作用，而且商品的盒子裡是織物柔軟精。我退貨了，再也不會在這家店買東西了！," 運送延遲, 商品品質不良"
ea45c41592967c2aa03ca9826b790873,1,"Comprei a base dermacol cor 207, pela cor mostrada nas imagens d? para ver um bege claro por?m a cor que chegou ? outra. Ou o site esta mostrando as cores erradas, ou ? defeito de fabrica.",我買了dermacol粉底色207，從圖片中顯示的顏色可以看到淺米色，但到達的顏色不同。要嘛是網站顯示的顏色錯誤，要嘛是工廠有缺陷。, 商品顏色措務
74b16ebf9c9912d660a7e1e14bfa08de,1,Gostaria que fosse comprido o combinado !!!!,我希望交易時間更長！,無法理解
8308469d770a0e7dafe033585b78b352,1,sua loja e um merda tem 20 dia espera minha mochila ate agora nada comprei um celular levo 2 meses para chega voce nao saber atende bem quero minha mochila ass alan correa barcelos,你們的商店太糟糕了，我的背包已經等了 20 天了，到目前為止什麼也沒有，我買了一部手機，我需要 2 個月才能到達，你不知道如何回答，我想要我的背包，屁股 alan correa barcelos, 運送延遲
ebc82ad0dae4477d6afa93511af36089,1,"O entregador contratado n?o permitiu a conferenciado produto antes da assinatura do boleto.
Amea?ou levar a entrega embora.
Assim q assinei, saiu correndo.
N?o entregou a NF.
Extremamente grossei","僱用的送貨員在發票上簽字之前不允許檢查商品。
他威脅要拿走貨物。
我一簽字，他就跑了。
沒有交付 NF。
極度粗魯",送貨員態度不佳
d21ea72ffbe4c167070b267d6d20c69d,1,"COMPREI DOIS E RECEBI APENAS 1, SEGUNDO O ATENDENTE A SEGUNDA ESTAR PARA CHEGAR AT? AGORA N?O RECEBI NENHUM RASTREAMENTO DA SEGUNDA GRELHA",我買了兩個，但只收到了一個，據助理說第二個必須到達，直到現在我還沒有收到第二個格柵的任何跟?信息,"訂單缺件, 客服沒有解決問題"
4c3aa7cff3e114947bbfb9b8bdf12e26,1,"Isso deve ser piada, n?o recebi o produto e ainda tenho que responder essa avalia??o.",這一定是個笑話，我沒有收到商品，但我仍然要回覆這篇評論。,沒有收到商品
9ec97953a4e7ac154b5f175e21e81307,1,Eu pedi q cancelacem antes da nf ser emitida pq eu havia ganhado de presente um igual... n?o cancelaram... mandaram assim msm... eu pedi quando a nf ainda n?o tinha sido emitida,我要求他們在發票開立之前取消它，因為我收到了類似的禮物...他們沒有取消它...他們就這樣發送了...我問發票何時尚未開具,客人取消訂單但系統沒有取消
a85844696a9ca32d9222920582e2d8a9,1,"n?o consigo rastrear meu produto. 
muita demora pra entregar","我無法追蹤我的商品。
交貨時間太長"," 無法追蹤商品, 交貨時間太長"
558450e931f1e3ba971f87581d637bd0,1,"estou aguardando ate hoje a entrega do produto,comprado em 16 dezembro 2017.
aguardo retorno urgente
att alice bretanha","我仍在等待發貨，該商品是 2017 年 12 月 16 日購買的。
我等待緊急回覆
阿特_愛麗絲_布萊塔尼亞","運送延遲, 客服沒有解決問題"
28fbbde2d20c967ef2fa0919b9cb2336,1,ate hj estou aguaradando o produto que foi postado no dia 26/09/2017.,我仍在等待 2017 年 9 月 26 日發布的商品。, 運送延遲
f26773b54cbe053e787d191f036b8c53,1,Pedi duas canetas e apenas uma foi entregue!,我訂購了兩支鋼筆，但只交付了一支！, 訂單缺件
a5639483a41a4a4b6b7b095a34418eac,1,"Eu comprei um ""Limpa Vidro Com Im? Magn?tico Super Rodo""e me entregaram uma balan?a.Era um presente e me envergonhei qdo a pessoa abriu.Tive que ligar para o baratheon e estou aguardando um contato.",我買了一個“超級刮刀磁性玻璃清潔劑”，他們給了我一個秤。這是一份禮物，當那個人打開它時我感到很尷尬。我必須給拜拉席恩打電話，等待聯繫。,商品與訂單不同
b6cd48902c1c5a93fb7cc4a63f1dae83,1,A previs?o para chegada era dia 11/04. Hoje ? 13 e nada de produto. ? o pior nem ? isso. O problema ? que nem levam para dar satisfa??o e nem respondem quando o cliente entra em contato. N?o recomendo,預計抵達日期為 11 月 4 日。今天13號了，還沒有商品。這還不是最糟的，甚至還不是最糟的。問題是他們甚至沒有花時間讓我們滿意，甚至在客戶聯繫時也沒有回覆。我不推薦,"運送延遲, 客服沒有解決問題"
5dcc936952f7e67f7faa64c8f57e97a9,1,"produto n?o entregue o produto n?o foi entregue, a empresa n?o se pronuncia",商品未出貨 商品未出貨，本公司不予置評,運送延遲
9784540fc8cb2ca0cb17bccc8f2faf6f,1,"Eu comprei um celular smartphone , n?o chegou n?o recomendo comprar nesta loja targaryen e lannister porque n?o chegou meu produto. Eu comprei est? data,07/06/2017. Era pra chegar no dia .05/07/2017.",我買了一部智慧型手機，但沒有到達，我不建議從這家坦格利安和蘭尼斯特商店購買，因為我的商品沒有到達。我購買的日期是 2017 年 6 月 7 日。它應該在 05/07/2017 到達。,運送延遲 
0b6c554ef086e07c917c1606955b1e5d,1,"Carregador LG com defeito Boa noite,
Recebi ontem o produto que, infelizmente, n?o funciona (n?o carrega a bateria do meu celular LG).
Tentei acessar o canal de reclama??es de lannister.com, mas n?o consegui. Fiz mau neg?ci","LG 充電器有缺陷晚上好，
我昨天收到了該商品，不幸的是，它無法使用（它無法為我的 LG 手機電池充電）。
我嘗試訪問lannister.com 客訴管道，但無法訪問。我做了一筆糟糕的交易","商品有缺陷, 客服沒有解決問題"
cf7d19695af62fbfa2cf1da2c1d797ec,1,P?ssimo o retorno Solicito o cancelamento.,可怕的反應。我要求取消。, 無事實
eea04af75e81c41d7ff59afecb666edb,1,"Comprei dois mascotes do boneco Tom , das Olimp?adas e depois de quase dois meses essa empresa "" parceira "" mandou e mail dizendo que a compra foi cancelada !Paguei ? vista , com boleto. Nunca mais",我買了兩個奧運的湯姆娃娃吉祥物，差不多兩個月後，這家「合作夥伴」公司發來一封電子郵件，說購買被取消了！我是用現金付的，有銀行存單。再也不會了,訂單被取消
e1cf0c64e02aeaec7b25ecc0747335c2,1,"Escolhi as ta?as com caveira mexicana, foram entregues as de p?quer.",我選擇了帶有墨西哥頭骨的杯子，並贈送了撲克牌。,無法理解
b152c3916fac087c4eba4a98ac7a5b95,1,"veio fora do prazo, demorou mais de um m?s pra receber.",到的比較晚，等了一個多月才收到。,運送延遲
3ee73291305a46b3000317df81f7c1d6,1,Falta de respeito resumi meus sentimentos em rela??o a vcs,缺乏尊重概括了我對你的感受, 客服服務不好
fc7eeba261cf351edc5b8ce5d3c034bc,1,"Erro na informa??o Solicitei o carregador para o tablet. G?nesis. Conforme a informa??o do vendedor ,solicitei o produtos n?o se adaptou ao meu tablet.",訊息錯誤 我請求平板電腦充電器。創世紀。根據賣家的訊息，我要求了該商品，但它不適合我的平板電腦。,無法理解
8eef550b3f0b30e00d4a8abc4ea472ac,1,"Regular Meu kit nincho venho com umas lascas na tintura ,, acredito que devido ao manuseio do pacote e tbm da transportadora.",常規 我的 nincho 組合在染料中帶有一些碎片，我相信這是由於包裝和載體的處理造成的。, 商品品質不佳
fb352faa968c4eb9719c4551720ba89a,1,"Produto n?o chegou dentro do prazo, portanto, n?o recomendo a loja.",商品沒有按時到達，因此，我不推薦這家商店。,運送延遲
317170e915c28cab4928c4f5cbe1556b,1,Eu ainda n?o recebi o produto.,我還沒有收到商品。,運送延遲
c2c239d413c493d844beb67af1a87516,1,J? se passaram quase um m?s e nada preciso da ajuda de vcs,已經快一個月了，我不需要你的幫忙。,運送延遲
c1e49c37af788218296bf393aecb82ac,1,Ainda n?o recebi.,我還沒收到。,運送延遲
d862d197a1ecdfb453b9fdddd5ccefa9,1,o site n?o atualiza as informa??es e n?o tem como reclamar que a mercadoria ta atrasada uma merda,網站不更新訊息，無法投訴商品遲到, 運送延遲
7fe16181a915fdeea516b34c0f686b80,1,"Comprei um produto e j? t? com mais de um m?s ,j? paguei a primeira presta??o e nada do produto , espero que vcs resolva meu problema porque j? passou do prazo de entrega , espero uma resposta. .",我買了一個商品，已經有一個多月了，我已經支付了第一期付款，但商品一無所獲，我希望你能解決我的問題，因為它已經過了交貨日期，我正在等待回复。。,運送延遲
2165b2b26e67eee7a9d28e13c0ad0468,1,N?o recebi o produto.e agora?,我沒有收到商品。現在怎麼辦？,沒有收到商品
6b3cc387ac29167e7dc6ceb254592a35,1,N?o recebi o produto,我沒有收到商品,沒有收到商品
3c536807957a30392592bdcd939fb461,1,Comprei 4 kit manicure e s? recebi 1.,我買了 4 個美甲套裝，但只收到了 1 個。,訂單缺件
6815a8ce340a22796c166d2f34548c29,1,nao recebi,我沒有收到,沒有收到商品
fe1b661d1473a729a6f02ff060f068ec,1,Demora muito,需要很長時間,運送延遲
d343742a16c659fc71d75a9bc0cef406,1,N?o recebi o produto. Uma vergonha comprar um produto e n?o o receber.,我沒有收到商品。購買商品卻沒有收到是一種恥辱。,運送延遲
953a9f89ff0daf04244de85814d0e473,1,n?o recomendo demorou mais de 1 m?s para efetivar a troca de cuba quebrada e envio de pe?a faltante,我不建議花費超過 1 個月的時間來更換損壞的水箱並發送缺少的零件,更換損壞商品零件時間過久
964a8e9cbec55cd520b489915fad9661,1,Comprei o produto h? mais de 20 dias ?teis e ainda n?o foi entregue.,我20多個工作天前購買了該商品，但尚未發貨。,運送延遲
7e14d7e57165a8bc9fa0a92560b34b1a,1,"O produto n?o aparece o mesmo da foto , veio MOLHADO e com o cheiro muito forte . N?o compraria novamente e muito menos indicaria",該商品看起來與照片不一樣，它到達時是濕的並且具有非常強烈的氣味。我不會再購買，更不用說推薦了,商品品質不佳
59b98ca1e8e6a9e491b6635ced3a4bc0,1,Ainda n?o recebi o produto e nem fui comunicada a respeito do motivo do ocorrido. Qual a posi??o da lannister?,我仍然沒有收到商品，也沒有收到有關其原因的通知。蘭尼斯特的立場是什麼？, 運送延遲
00eb718f8b71a61b99580b4201d7aac5,1,Produto quebrado,破損商品,商品破損
8c7973642f29811d6088fbb2864ff2eb,1,Comprei Tr?s pneus para bros; um aro 17 e 2 aro 19 mas at? agora s? chegaram um aro 17 e um aro 19. J? enviei um e-mail para a loja e estou esperando uma resposta sobre o ocorrido.,我為兄弟們買了三個輪胎；1 個 17 輪圈和 2 個 19 輪輞，但到目前為止，只有 1 個 17 輪圈和 1 個 19 輪圈已到達。我已經向商店發送了一封電子郵件，正在等待有關所發生情況的回應。, 運送延遲
44c6cc76985408a13aac888baeae9a10,1,produto nao e original,商品不是原廠的, 商品是仿冒品
fdb6e93e4f63d67781d8f39cbf281205,1,"O produto chegou mais ou menos em dois meses. Gostei do produto, mas estava precisando logo e demorou demais.
N?o recomendo porque demora muito pra chegar. A loja precisa ter mais responsabilidade.","商品在大約兩個月內到達。我喜歡這個商品，但我馬上就需要它，而且花了太長時間。
我不推薦它，因為它需要很長時間才能到達。商店需要承擔更多責任。",運送延遲
883551f603e4a434e733c274cdc625b6,1,Enviar um produto similar e que nem funciona.,發送一個類似的商品，甚至不起作用。,商品品質不佳
f1e7a7193d6bf6c82fb05e7965d6f8eb,1,"N?o consegui entrar em contato com a loja, infelizmente consta no cadastro que a mercadoria foi entregue, foi entregue para quem? N?o houve atendimento p?s venda!",我無法聯繫商店，不幸的是，收銀機上顯示商品已交付，交付給誰？售後沒有客服！,客服沒有解決問題
72d58a8858280c8a9d6a8eee6423a3d2,1,Comprei 2 cadeiras e recebi somente 1,我買了 2 張椅子，但只收到了 1 張,訂單缺件
d7042d77d31ba7061472d97afecdac6f,1,"Quando estava quase vencendo a entrega, disseram que n?o tinham mais o produto no estoque! ?? 
Galera da stark, anunciam algo s? se tiverem mesmo! ????","當交貨快到時，他們說他們不再有庫存了！??
史塔克夥計們，只有在你真的擁有某樣東西時才宣布它！????",賣家庫存沒有掌握
c099aafb6db35704451859b711b53425,1,"O produto anunciado ? um e o produto entregue ? outro e de baixissima qualidade. Inadimissivel esse tipo de atitude que fere o codigo de defesa do consumidor, entregar produto diferente do anunciado",廣告中的商品是一種，而交付的商品是另一種，而且品質非常低。這種違反消費者保護法的態度是不可接受的，提供與廣告不同的商品," 商品品質不佳, 商品與廣告不符合"
7c2666990e1e75bec790c350372b5342,1,N?o foi entregue o produto!!,商品未交付！！, 運送延遲
7af9d609ac609d703f03b6143b69d09d,1,Solicitei a troca da cor do produto e n?o obtive retorno.,我要求更改商品顏色，但沒有得到回應。, 客服沒有解決問題
bb086b987ff4b583693de060686ab473,1,Comprei um produto na esperan?a de chegar na data ou antes para um presente e n?o chegou s? tempo e dinheiro.,我買了一件商品，希望它能在禮物日期或之前到達，而這不僅僅是時間和金錢。, 運送延遲
18ca5afc465bc6bbaa3693e1a9c108f8,1,Pessimamente atendido At? o momento n?o te hoje informa??o do produto e TB sem resposta dos e-mails que passri,服務很差到目前為止，您仍然沒有商品信息，並且我發送的電子郵件也沒有回复, 客服沒有解決問題
03129dea7c12fa5878b2e629ccdf2ce6,1,Comprei 14 unidades e recebi somente 9. Ainda n?o foi resolvida a quest?o.,我買了14件，只收到9件。問題還沒解決。, 訂單缺件
dbc9866f7378db8f34dea1ba258f1a1f,1,"Tive que cancelar a maioria das minhas encomendas, s? gostaria de ter sido procurado pela equipe de atendimento n?o s? por e-mail.
Sei que em grande parte da culpa foi dos correios.","我不得不取消大部分訂單，我只是希望客戶服務團隊不僅透過電子郵件與我聯繫。
我知道郵政服務負有很大責任。", 客服沒有解決問題
7052372c51ea300f25f3e153489d0426,1,Cor errada Comprei o produto com a cor laranja e veio com a cor amarela.,顏色錯誤 我買了橘色的商品，結果卻是黃色的。,商品顏色錯誤
179eb58d89cacb452762401af33c7a42,1,Depois de mais de 30 dias da compra efetuada recebo um e-mail informando que o produto que comprei n?o estava mais dispon?vel. Simplesmente um descaso com o consumidor e um atendimento lament?vel.,購買後 30 多天，我收到一封電子郵件，通知我所購買的商品不再可用。簡直是對消費者的漠視和可恥的服務。,客服沒有解決問題
fc68f150ba899eceb6714f05b57cf752,1,ruim,壞的, 商品損壞
e7e0d0c1d293e91aa28e72323b97ab13,1,"Recebi apenas um produto.
O outro n?o .","我只收到一種商品。
另一個則不然。",訂單缺件
7e77ca656c70c554cede9c0d2aeed151,1,"Espero que chegue o produto estou aguardando , ainda n?o chegou.",我希望商品能到，我在等，還沒到。, 運送延遲
64fdd7500d7b0930b45e9103238a45ec,1,"At? hoje n?o aparece nem o rastreio no site da loja, cad? meu produto?",直到今天，追蹤仍然沒有出現在商店的網站上，我的商品在哪裡？, 運送延遲
58c3798ac38a6a99cd42df4a7f1551bf,1,Recebi Errado Pedi o Pure Seduction e veio o Love Spell.,我收到錯了。我點了純粹的誘惑，愛情咒語來了。,無法理解
22fe5d28fc369be163eaa6fefaa1569b,1,"Muito insatisfeita com minhas ultimas compras no site das lannister.com
H? mts anos sou cliente e recomendava esse site. Hj nao mais. Mt demora para entrega das mercadorias o q geta mt insatisfa??o.","對我上次在 lannister.com 網站上購買的商品非常不滿意
我已經是多年的客戶並推薦了這個網站。不再。交貨時間較長，導致不滿意。", 運送延遲
2cc066325ff2aab0994a76e31b9ffce1,1,Falta parte do produto,部分商品缺失,訂單缺件
072436ed68a9e87ac862d449c5724c45,1,"recebo entregas em minha casa e no meu servi?o, porem n?o consegui receber deste, targaryen",我在家裡和我的服務機構收到貨物，但我無法從坦格利安這個人那裡收到貨物,無法在其他地方收到貨務
7e3a93130ae3a1a1345cd08073629232,1,"Produto n?o entregue Comprei um bebedouro dia 08/04 e me deram um prazo de at? o dia 30/04 para me entregar, hj j? s?o 02/05 e n?o me entregaram n?o comprem nada vendido e entregue pela targaryen mando emails e n?o respondem",商品未交付 我於 04/08 買了一個飲水機，他們讓我在 04/30 之前交付，今天是 05/02，他們還沒有交付給我，不要購買坦格利安出售和交付的任何東西我發送電子郵件，他們沒有回复,"運送延遲,客服沒有解決問題"
0956cc69e20e7939600a095d14e4ac88,2,o cartucho nao esta funcionando,墨盒不工作, 無法理解
2ca520d417c2a0ae2fe872b76aa2fafd,2,"O produto n?o foi entregue totalmente, Cobraram 4 embalagens e s? entregaram duas. Valor cobrado no cart?o 4x61,13",商品沒有全部交付，他們收取了 4 個包裹的費用，但只交付了兩個。儲值卡金額 4x61.13,訂單缺件
bb642041ee3343e275209058979d2c6a,2,Comprei o kit colcha com cortina mais at? hoje n?o chegou o produto,我買了帶窗簾的被子組合，但商品還沒到。,運送延遲
7945870a59146fcc70a0c45dc931fbab,2,"Os orif?cios da capa para conex?o do cabo P2 (3,5 mm) e do microfone n?o correspondem ao celular.",蓋子上用於連接P2線（3.5毫米）和麥克風的孔與手機不對應。, 商品規格錯誤無法處理客戶問題
2456e7efff67f311120496a395833db6,2,Mercadoria ok A cadeira veio ok e no prazo. Dei apenas duas estrelas pois os demais produtos pedidos chegaram com uma semana de atraso na entrega!,貨物還好椅子準時到達。我只給了兩顆星，因為訂購的其他商品交貨晚了一周！, 運送延遲
feddd80b19843ef4d7aa2c573e4bcd4c,2,"A loja eu recomendo mas o produto n?o.. ele trava e n?o funciona corretamente,",我推薦這家商店，但商品不......它崩潰並且無法正常工作，,商品品質不佳
9b3af874b361f237146931ef16d98cdb,2,boa rela??o custo beneficio porem qualidade n?o t?o boa,性價比不錯，但品質不太好,"性價比好, 商品品質不佳"
d62532999a372315edad58713a0a89e6,2,Era um jogo de cama 4 pe?as e veio de3 pecas,這是一套 4 件套床上用品，附帶 3 件,訂單缺件
9da5990c51c04946ce0a6a611acc78f3,2,O produto foi entregue dentro do prazo por?m um dos produtos veio danificado.,商品按時交付，但其中一件商品損壞。, 商品損壞
de01904cf74808ba87e1df65f7882ef0,2,Qualidade baixa para o pre?o.,價格低品質。, 商品品質不佳
2f31c2e46baeea5b5bf6c93d8842eff7,2,"comprei a maquina com 2 bastidores extras, entretanto veio faltando o bastidor de bolso, fiz diversos contatos com a loja e email porem sem retorno. Aguardo contato e resolu??o do problema",我購買了帶有 2 個額外框架的機器，但是口袋框架丟失了，我多次與商店聯繫並發送電子郵件，但沒有回复。我等待聯繫並解決問題, 客服沒有解決問題
18d76645b2372fec665a35c9c57bb6f7,2,Produto n?o se parece com a foto.,商品看起來不像照片。, 商品與廣告不符合
c68cf5a3ab39017aa0b907c66c7e7eed,2,Pena que o prato veio quebrado.,可惜盤子到了就碎了。,商品損壞
ff2e013fc115e2c9d5d21874e673d1d6,2,Item nao entregue Consta na NF 2 itens orem apenas 1 foi entregue. Ja solicitei informa?ao sobre o item faltante.,商品未交付 NF 上有 2 件商品，但僅交付了 1 件。我已經請求提供有關遺失物品的資訊。,訂單缺件
d100adcddcef25bfa83bb819d562211c,2,Pedido incompleto Meu pedido chegou faltando um item.,訂單不完整 我的訂單到達時缺少一件商品。, 訂單缺件
4e1f6d6be3ffe82538bce490e6ffeb63,2,"Produto entregue como previsto. S? achei o material da arara a desejar. Material que n?o dar muita seguran?a. Tive q tirar as rodas pois sairam do lugar. No entanto como improviso ""bom""",商品按預期交付。我只發現機架的材料令人滿意。不提供太多安全性的材料。我不得不拆下輪子，因為它們不合適。然而，作為一個「好的」即興創作, 商品不安全
ecc08a8d1642e704d4c4a35bcfef48b1,2,Meu produto n?o foi entregue at? hoje,我的商品至今尚未出貨,運送延遲
103d39074fa26b7bfd65101962bbec58,2,N?o recebi o produto.,我沒有收到商品。,沒有收到商品
d4553ac6c45ff32d062a6e09863e445e,2,"Bonito,mas bem simples Acabamento e fragilidade no produto, equivalente ao pre?o pago!veio envolto em um pl?stico,muito de mal gosto",美麗，但非常簡單 商品的表面處理和脆弱性，相當於所付出的代價！它是用塑膠包裝的，非常無味,商品美麗
2337fd6b94a35c4487548c80ee945bfa,2,Meu produto est? com defeito,我的商品有缺陷,商品缺陷
d5d6a48c467aca0d52dbdebc73f4911f,2,Pedi 6 almofadas e s? vieram 5 e sem nota fiscal! N?o sei se foi problemas nos correios. Preciso de ajuda do baratheon para que eu receba a que est? faltando. E tamb?m est?o fazendo uma confus?o cos,我訂了 6 個枕頭，但只收到了 5 個，而且沒有收據！不知道是不是郵局的問題。我需要拜拉席恩的幫助，這樣我才能找到我失蹤的人。他們也製造混亂，因為,"訂單缺件, 可能是郵局物流的問題"
268c001e65c9cb176f33feb399f00796,2,"VEIO COM DEFEITO O produto ? muito bom, s? veio com defeito de f?brica. A parte inferior n?o est? encaixando com a parte superior. Fica sambando. A loja ? muito boa,por?m estou esperando a resposta para a devolu??o.",有缺陷 該商品非常好，但出廠時有缺陷。底部與頂部不匹配。保持森巴舞。商店很好，但我正在等待回复才能退貨。,商品缺陷
36db5f5bb491e4b04ee4b13fecc723f0,2,Fiz uma compra de 3 produtos entregaram duas e o correio n?o entregou a terceira alegando que nao tinha ningu?m casa! Como entregam 2 e n?o tem ningu?m pra receber a 3??! Tive que retirar! Absurdo!,我買了3件商品，送了兩件，第三件快遞員不送，聲稱沒人在家！他們如何交付 2 個而沒有人接收第 3 個？！我不得不把它刪除！荒誕！,快遞服務不佳
f6d25a2ebf79e8b2db25fb00845e340e,2,"EFETIVEI A COMPRA DE 3 UNIDADES DO PRODUTO, POR?M S? RECEBI 1 UNIDADE.",我購買了 3 件商品，但只收到 1 件。,訂單缺件
cd4bb33201d09cb4377c44219443b953,2,Tapetes vieram dobrados Comprei 2 tapete grandes e eles vieram dobrados. Junto veio uma carta pedindo desculpas porque os correios n?o aceitam embalagens com mais de 1 metro. Penso que deveria ter vindo por transportadora.,地毯是折疊的 我買了 2 塊大地毯，它們是折疊的。隨之而來的是一封道歉信，因為郵局不接受超過一公尺的包裹。我覺得應該是快遞過來的,商品品質不佳
bf57688bdabcbd44087aadfc2af13b06,2,nao recomendo comprei um modelo de relogio e veio outro totalmente diferente,我不推薦它。我買了一款手錶型號，但我收到了一款完全不同的手錶,商品型號與訂購不同
b0991e2673cd0b872a40dac5f44187e8,2,"Fiz o pedido de 2 un do mesmo produto, foi enviado em pacotes diferentes, ficando sem rastreio.",我訂購了 2 個相同的商品，但它是用不同的包裹發送的，沒有追蹤。,一筆訂單被拆成多個包裹
565425b36b89ddaed2e74d7ae72c40fb,2,"Cancelamento de compra Solicitei o cancelamento da compra dentro do prazo de 07 dias (conforme rege o c?digo de defesa do consumidor) e o cancelamento n?o foi efetuado, produto n?o entregue e o pagamento n?o foi estornado.",取消購買 我要求在 7 天內取消購買（根據消費者保護法），但取消未執行，商品未交付且付款未退還。,取消訂單沒有成功
2dda217cbce6c248f5488fe095547840,2,"Demora na emiss?o da nota levou mais de semana pra isso, demora na entrega ainda n?o recebi.",延遲發單，一週多了，延遲出貨，到現在還沒收到。,運送延遲
b716986447acc9e55a71fe2a0e01478e,2,Ainda n?o recebi,我還沒收到,運送延遲
60a9e896bec8cc3ada143f2954262a25,2,veio toner preto no lugar do amarelo,黑色碳粉取代了黃色碳粉,運送延遲
d8d62030afbc777000b61bdfc7312939,2,Entrega de encomenda Penso que deveria haver um modo de se comunicar com a empresa caso acontecesse de encomenda n?o ser entregue,訂單出貨我覺得如果訂單沒有出貨應該有辦法跟公司溝通,無法理解
2ae3724ff6d8f3b423c70e6f432e7146,2,Comprei pensando q o material fosse mais resistente mas n?o.,我購買它時認為這種材料會更耐用，但事實並非如此。,商品品質不良
266d46166f2642011b1909c9d4cd779d,2,"as cores n?o corresponde comprei o produto pela cor ilustrada pelo site da loja americana, no site mostra ser preto http://prntscr.com/jkx7hr quando o produto chegou aqui veio todos com a mesma cor, tabaco http://prntscr.com/",顏色不匹配 我根據美國商店網站上所示的顏色購買了商品，在網站上顯示它是黑色的 http://prntscr.com/jkx7hr 當商品到達這裡時，它都有相同的顏色，煙草 http://prntscr.com/, 商品顏色錯誤
efbe1f7580020f6b424f7fdac8608459,2,Oh meu produto veio faltando pessoa e n?o consigo resolver,哦，我的商品到貨時丟失了，我無法解決它,訂單缺件
